1.1222768	0.4801764	0.8478389
0.9040828	0.5777393	0.7135884
0.74658114	0.602504	0.6832698
0.77524316	0.6033702	0.70951855
0.874376	0.5934092	0.7019437
0.7377809	0.6240403	0.6813055
0.62584233	0.6375448	0.6564558
0.5712884	0.626127	0.6908166
0.654901	0.6429781	0.6503358
0.5129909	0.6368361	0.65759367
0.616978	0.639159	0.6524381
0.60484993	0.6371117	0.6486531
0.44231695	0.6401827	0.66186196
0.5553299	0.6249459	0.67786366
0.33779725	0.62695384	0.6629105
0.46934593	0.62762314	0.6642069
0.49820715	0.6514036	0.66238874
0.41205835	0.62159926	0.6870637
0.45225292	0.61167765	0.71573824
0.34917432	0.6253002	0.68653727
0.38554552	0.6497106	0.6780789
0.2721552	0.626442	0.68789774
0.44930655	0.66171896	0.68881816
0.22649293	0.66073465	0.6685871
0.29441977	0.6434899	0.7318995
0.24213643	0.645616	0.687222
0.25737792	0.6602622	0.6772094
0.19278273	0.6684515	0.67867297
0.21389934	0.67605025	0.6699021
0.16113007	0.6680972	0.6849508
0.18136516	0.6586086	0.7048398
0.16133119	0.6265995	0.74829966
0.13286965	0.6565219	0.7078144
0.2533382	0.66313636	0.7127712
0.26068747	0.6536478	0.7359829
0.103587	0.6713256	0.7060026
0.1246743	0.6795543	0.7001712
0.105352364	0.66353005	0.73141843
0.14232235	0.6678609	0.73420954
0.098963134	0.67045945	0.758791
0.0543769	0.67282176	0.76070285
0.12134666	0.6598685	0.7303321
0.1773314	0.689161	0.7006205
0.028726077	0.6486082	0.74092424
0.113582656	0.6924682	0.70775586
0.13169296	0.66813654	0.7624111
0.03690187	0.6930981	0.7209154
0.06159142	0.6771133	0.75573045
0.03494647	0.68061733	0.74067616
0.081277005	0.6880586	0.72600794
0.08164072	0.706327	0.69824475
0.095480055	0.6603803	0.79332316
0.017653143	0.69392496	0.7112026
0.045664582	0.6912477	0.72514087
0.028429776	0.6737667	0.77624303
0.09239705	0.680263	0.7419403
0.032488048	0.67884564	0.7628836
