1.3035798	0.41137123	1.0843415
1.2804438	0.4719179	0.9912889
0.98263705	0.5323492	0.815382
0.95511603	0.5486103	0.74317753
0.90447986	0.5843617	0.7179566
0.79496115	0.58851343	0.72275853
0.88369423	0.6097336	0.68809056
0.8548085	0.6133087	0.6864937
0.70742476	0.6232268	0.6790217
0.7268568	0.6281859	0.6746477
0.7573958	0.6374121	0.6455868
0.799433	0.64214045	0.6487825
0.72492146	0.6346442	0.65725106
0.74027514	0.63222235	0.6599217
0.64476264	0.6037366	0.68814147
0.7364356	0.64387035	0.6453383
0.6825303	0.6278399	0.66039765
0.6551156	0.6346442	0.6595238
0.58884406	0.63764274	0.6671708
0.6024883	0.62391883	0.6692046
0.6177549	0.6443317	0.66833466
0.5591812	0.65309656	0.65027535
0.47378877	0.6311844	0.67009616
0.48031598	0.65840155	0.6547275
0.5796502	0.6277246	0.69171304
0.5286593	0.6517126	0.6578982
0.53610456	0.6294545	0.6765526
0.47987136	0.64848346	0.66257936
0.44941178	0.6482528	0.6653648
0.42249262	0.63510555	0.6928267
0.43653455	0.65332717	0.671267
0.4527479	0.64294773	0.67269224
0.44898844	0.65275055	0.67003405
0.42646602	0.65482646	0.6572387
0.36673057	0.6420251	0.6847073
0.45048591	0.6397186	0.6761241
0.38970214	0.63268363	0.7023381
0.40230688	0.6509053	0.6899163
0.37375623	0.6503287	0.68559414
0.37947753	0.5984315	0.76171803
0.35514784	0.6374121	0.72082275
0.21344468	0.64594626	0.72562987
0.26472628	0.639142	0.7300474
0.26601905	0.6422558	0.72962004
0.26676556	0.62991583	0.7130282
0.24658911	0.6409872	0.7135581
0.2514358	0.66439855	0.688291
0.25483048	0.6625533	0.69189066
0.3306647	0.6705109	0.7069515
0.22797415	0.64963675	0.71208197
0.110754386	0.67212546	0.6941185
0.14801845	0.6785838	0.68157804
0.20125023	0.6525199	0.7100016
0.14623597	0.6855034	0.69708306
0.1958217	0.6743167	0.71088845
0.20579076	0.67962176	0.7050831
0.13257372	0.67039555	0.70980537
0.23960055	0.66013145	0.727802
0.13051386	0.65920883	0.7401555
0.13088667	0.6855034	0.71140057
0.062799156	0.6803137	0.7058404
0.103530936	0.68146694	0.7120294
0.13436072	0.6306078	0.7969027
0.06697327	0.6855034	0.7208464
0.14047742	0.66947293	0.7355692
