1.2943743	0.4117172	1.0824496
1.3612185	0.41909814	1.0250409
1.1231647	0.47560835	0.857262
1.0653135	0.49475262	0.77827924
1.0725768	0.53096527	0.74163747
0.97596294	0.54699576	0.7269272
0.93488646	0.56371814	0.6992235
1.0094489	0.58632225	0.6783099
0.8585458	0.55737513	0.7133252
0.8721602	0.6007381	0.66252244
0.8605653	0.61042553	0.6421808
0.9042716	0.6168839	0.63942856
0.8831535	0.6169992	0.64037627
0.8888588	0.6158459	0.655511
0.77517873	0.62080497	0.64579666
0.8541291	0.62968516	0.61868155
0.78327745	0.6300311	0.6278574
0.84431666	0.62991583	0.62768865
0.708119	0.61515397	0.65732825
0.7401159	0.61988235	0.63755965
0.7070266	0.63222235	0.629176
0.78917086	0.6332603	0.62745905
0.81977564	0.60315996	0.66564953
0.7083483	0.6383347	0.62315667
0.7772441	0.63868064	0.6206014
0.87746227	0.63764274	0.6346396
0.8154116	0.64617693	0.6228553
0.71532536	0.6220736	0.62798613
0.6701152	0.64560026	0.6190066
0.7250868	0.63937265	0.6335269
0.64311075	0.64894474	0.6286108
0.6897115	0.6495214	0.6135823
0.64216614	0.63994926	0.6293096
0.6668401	0.63429826	0.6198473
0.6186922	0.6242648	0.6624602
0.67418003	0.6133087	0.65252084
0.5223652	0.62657136	0.6432998
0.5724442	0.63106906	0.6489407
0.5715602	0.6274939	0.6528325
0.6595496	0.62103564	0.65875185
0.6089604	0.6289932	0.6518878
0.44939876	0.6289932	0.6542952
0.5379759	0.6203437	0.6532794
0.5736322	0.638104	0.64506197
0.5931669	0.62968516	0.64723307
0.50202864	0.61907506	0.67537135
0.5839373	0.632453	0.6490896
0.5837391	0.638796	0.6412277
0.6223241	0.6289932	0.6686069
0.5689185	0.61988235	0.6707807
0.35729828	0.6278399	0.6578221
0.4616986	0.60431325	0.6863509
0.4920317	0.6059278	0.6881815
0.38341135	0.61307806	0.6906855
0.51382565	0.6046592	0.6964092
0.5091592	0.6038519	0.7111954
0.40208766	0.6075424	0.6805102
0.4401108	0.6097336	0.6870792
0.34160298	0.6178065	0.69364417
0.4759639	0.60108405	0.6959916
0.49284464	0.6106562	0.7108419
0.42027193	0.62068963	0.6730276
0.49058157	0.6143467	0.6991685
0.5985182	0.61215544	0.7081796
0.31647986	0.6157306	0.6914171
