2.1181278	0.1999561	2.3698952
1.9427819	0.19666374	2.2542922
1.7991185	0.29214224	2.0541224
1.6464624	0.32748026	1.840366
1.5190814	0.36720806	1.516757
1.5217884	0.4005707	1.443466
1.4387378	0.43118963	1.3777845
1.2896953	0.42054433	1.383984
1.2940236	0.4658692	1.3171471
1.3160002	0.48101404	1.3005865
1.2423054	0.4927568	1.3635812
1.2125828	0.5095478	1.2927138
1.2121369	0.5113038	1.2350963
1.2887638	0.5150351	1.2601254
1.2637208	0.5258999	1.2429228
1.3612535	0.5138279	1.3144084
1.1943808	0.53533804	1.258139
1.2718612	0.5403863	1.2364483
1.0712028	0.53852063	1.2182238
1.098764	0.5464223	1.1820943
1.1112797	0.55048287	1.2372472
1.2011409	0.5440079	1.248116
1.0750675	0.5463126	1.1605294
0.8961569	0.5544337	1.2014493
0.9935484	0.5501537	1.2614336
0.9940097	0.5524583	1.2027078
1.1555027	0.55048287	1.2085235
0.9469818	0.54148376	1.2063314
0.9466132	0.55860406	1.2489125
0.9179582	0.5591528	1.2170265
0.88423157	0.5597015	1.2407496
0.9784098	0.5502634	1.2339733
1.079717	0.5558604	1.2282319
0.9730549	0.55794555	1.2018986
0.88663137	0.5634328	1.1829569
0.92896533	0.55618966	1.2577605
0.86702	0.5368745	1.2985504
0.8024522	0.5634328	1.2679217
0.8120332	0.56003076	1.266568
0.76482224	0.55750656	1.21431
0.7557399	0.56420106	1.2124233
0.89970034	0.5505926	1.2346356
0.7108071	0.5497147	1.2772485
0.89644134	0.54521513	1.2493368
0.6866217	0.5500439	1.2487279
0.6174619	0.55959177	1.2716911
0.7903594	0.5490562	1.3873261
0.6024382	0.56079894	1.2799983
0.5708164	0.55893326	1.2962338
0.72292507	0.55333626	1.2803351
0.7750935	0.5614574	1.2560973
0.7456626	0.55377525	1.2499051
0.5251632	0.5546532	1.2607362
0.7498293	0.54817826	1.3242656
0.5266654	0.5601405	1.2451766
0.5498738	0.5567384	1.3020234
0.6668049	0.54916596	1.2711446
0.4940805	0.50790167	1.4266843
0.61385024	0.5435689	1.4165056
0.57058525	0.5500439	1.2979919
0.5618137	0.54795873	1.3320323
0.700124	0.5535557	1.3374554
0.50596404	0.5511414	1.3246235
0.5849265	0.5483977	1.3334144
0.45945114	0.55190957	1.3241498
0.48897105	0.5573968	1.2930864
0.57748604	0.5510316	1.357185
0.5209177	0.553885	1.283253
0.44426376	0.5194249	1.4908745
0.5111282	0.53906935	1.3213624
