2.1173	0.20028535	2.3538346
1.932894	0.22047849	2.0739942
1.7895889	0.2823749	2.0470583
1.6264362	0.33988148	1.6362864
1.5835092	0.35744074	1.5330253
1.5880132	0.37093943	1.4318644
1.4987268	0.41088673	1.3207768
1.3062905	0.40408254	1.3701633
1.3557322	0.44809043	1.3521668
1.3539494	0.46740562	1.2614956
1.3694067	0.48178226	1.2894908
1.2728876	0.49703687	1.2373965
1.3023617	0.4857331	1.2124399
1.312632	0.50307286	1.241086
1.2902728	0.50877964	1.210641
1.3796299	0.4990123	1.2663847
1.2087145	0.5152546	1.1760659
1.3140814	0.51733977	1.1995127
1.2295972	0.5150351	1.1972924
1.1941906	0.52107114	1.166709
1.2142907	0.5200834	1.1758945
1.2521168	0.5175593	1.2128438
1.1234229	0.5162423	1.1357405
1.0113018	0.5256804	1.1639991
1.0820166	0.52381474	1.224932
1.0789021	0.52381474	1.1551338
1.3235093	0.5294118	1.1791103
1.0994757	0.5208516	1.1538327
1.0639172	0.53292364	1.1767385
0.98422617	0.53522825	1.191257
0.987744	0.5333626	1.1791476
1.0606073	0.5212906	1.2051312
1.1733661	0.52919227	1.2006925
1.0583141	0.5350088	1.1683065
0.9190148	0.5355575	1.1775656
0.9688901	0.53709394	1.2307007
0.9509256	0.5193152	1.2181783
0.88791275	0.5325944	1.2443185
0.8955772	0.5312774	1.2381457
0.80065525	0.5302897	1.1594106
0.8310777	0.5355575	1.1839303
0.9381517	0.5170105	1.220216
0.77921057	0.5095478	1.2679706
0.9492363	0.5184372	1.2106884
0.75516915	0.50779194	1.2215767
0.7718168	0.52908254	1.2114002
0.82173216	0.5287533	1.2495036
0.64678764	0.52820456	1.2213428
0.8156752	0.53731346	1.2678
0.8218801	0.5313872	1.235874
0.8563647	0.53182614	1.2153199
0.8135967	0.52524143	1.2421664
0.6498088	0.5205224	1.2321692
0.82182604	0.5261194	1.2873089
0.6617765	0.5298507	1.2332957
0.6271163	0.52161986	1.3448933
0.7133866	0.523705	1.2444052
0.5896902	0.49330553	1.3572295
0.6547641	0.50790167	1.3396009
0.6743778	0.5065847	1.2597896
0.67097396	0.5142669	1.3143185
0.68023723	0.518108	1.3159841
0.56056845	0.5148156	1.2721395
0.62444216	0.5071334	1.2743964
0.5001687	0.52063215	1.2755307
0.64863324	0.5231563	1.2888575
0.66287506	0.523705	1.2614262
0.6406661	0.5193152	1.3166327
0.62235075	0.48924494	1.4247718
0.65875006	0.50932837	1.2741679
